pair_id,split,fold,setting
12001,train,1,random
1064,train,1,random
26236,train,1,random
18994,train,1,random
7062,train,1,random
31467,train,1,random
44881,train,1,random
8455,train,1,random
31483,train,1,random
14868,train,1,random
4522,train,1,random
19215,train,1,random
8769,train,1,random
17100,train,1,random
36655,train,1,random
2491,train,1,random
40517,train,1,random
24392,train,1,random
2804,train,1,random
30372,train,1,random
19303,train,1,random
40189,train,1,random
19247,train,1,random
41192,train,1,random
7259,train,1,random
3970,train,1,random
37225,train,1,random
43745,train,1,random
5152,train,1,random
20507,train,1,random
42844,train,1,random
29270,train,1,random
12723,train,1,random
15536,train,1,random
34036,train,1,random
38855,train,1,random
39087,train,1,random
24407,train,1,random
13865,train,1,random
15411,train,1,random
14277,train,1,random
21899,train,1,random
35728,train,1,random
26054,train,1,random
32480,train,1,random
30659,train,1,random
21752,train,1,random
44404,train,1,random
324,train,1,random
27854,train,1,random
41275,train,1,random
15316,train,1,random
17271,train,1,random
5374,train,1,random
34781,train,1,random
4733,train,1,random
38339,train,1,random
31584,train,1,random
33142,train,1,random
19950,train,1,random
17315,train,1,random
35942,train,1,random
35790,train,1,random
44494,train,1,random
16839,train,1,random
11635,train,1,random
35201,train,1,random
27261,train,1,random
22063,train,1,random
36826,train,1,random
24662,train,1,random
43110,train,1,random
5102,train,1,random
16012,train,1,random
37998,train,1,random
21089,train,1,random
23119,train,1,random
32393,train,1,random
29348,train,1,random
13258,train,1,random
10350,train,1,random
22809,train,1,random
2385,train,1,random
39986,train,1,random
11459,train,1,random
30806,train,1,random
15138,train,1,random
16121,train,1,random
15339,train,1,random
9335,train,1,random
44220,train,1,random
44949,train,1,random
10384,train,1,random
969,train,1,random
26675,train,1,random
40156,train,1,random
2850,train,1,random
1268,train,1,random
16265,train,1,random
17306,train,1,random
10401,train,1,random
38409,train,1,random
18689,train,1,random
10860,train,1,random
24443,train,1,random
1879,train,1,random
28861,train,1,random
39602,train,1,random
31201,train,1,random
37129,train,1,random
43233,train,1,random
29806,train,1,random
9033,train,1,random
6703,train,1,random
25787,train,1,random
12113,train,1,random
41037,train,1,random
38915,train,1,random
43291,train,1,random
4049,train,1,random
1472,train,1,random
610,train,1,random
37780,train,1,random
33854,train,1,random
17248,train,1,random
10454,train,1,random
25622,train,1,random
43930,train,1,random
14210,train,1,random
41568,train,1,random
7466,train,1,random
43829,train,1,random
13441,train,1,random
40784,train,1,random
15025,train,1,random
19255,train,1,random
40470,train,1,random
40658,train,1,random
6727,train,1,random
12488,train,1,random
9123,train,1,random
2817,train,1,random
45037,train,1,random
28161,train,1,random
11238,train,1,random
19938,train,1,random
40681,train,1,random
18548,train,1,random
31837,train,1,random
33879,train,1,random
32737,train,1,random
35993,train,1,random
24440,train,1,random
103,train,1,random
36998,train,1,random
20161,train,1,random
14250,train,1,random
15287,train,1,random
11870,train,1,random
12812,train,1,random
5120,train,1,random
44634,train,1,random
22423,train,1,random
31819,train,1,random
16569,train,1,random
23690,train,1,random
28471,train,1,random
38002,train,1,random
7084,train,1,random
9494,train,1,random
33013,train,1,random
44378,train,1,random
7422,train,1,random
6848,train,1,random
15480,train,1,random
31312,train,1,random
25782,train,1,random
6244,train,1,random
33764,train,1,random
5114,train,1,random
9386,train,1,random
40666,train,1,random
23197,train,1,random
4034,train,1,random
13279,train,1,random
24979,train,1,random
8400,train,1,random
15932,train,1,random
26970,train,1,random
29773,train,1,random
11157,train,1,random
23513,train,1,random
1228,train,1,random
405,train,1,random
15721,train,1,random
19463,train,1,random
3108,train,1,random
16498,train,1,random
16304,train,1,random
7157,train,1,random
5969,train,1,random
12011,train,1,random
40714,train,1,random
22725,train,1,random
15700,train,1,random
6363,train,1,random
3845,train,1,random
44862,train,1,random
18345,train,1,random
2475,train,1,random
8902,train,1,random
27562,train,1,random
39712,train,1,random
10616,train,1,random
9186,train,1,random
30049,train,1,random
16730,train,1,random
23432,train,1,random
42049,train,1,random
22890,train,1,random
40079,train,1,random
26912,train,1,random
29562,train,1,random
39452,train,1,random
2178,train,1,random
12224,train,1,random
38550,train,1,random
19920,train,1,random
39722,train,1,random
9726,train,1,random
36799,train,1,random
42843,train,1,random
16480,train,1,random
33614,train,1,random
18619,train,1,random
34742,train,1,random
15953,train,1,random
37731,train,1,random
42740,train,1,random
23594,train,1,random
27451,train,1,random
42055,train,1,random
43028,train,1,random
20415,train,1,random
15315,train,1,random
18520,train,1,random
19851,train,1,random
6913,train,1,random
27422,train,1,random
39340,train,1,random
44011,train,1,random
7605,train,1,random
16680,train,1,random
24475,train,1,random
16714,train,1,random
19947,train,1,random
1123,train,1,random
12450,train,1,random
12882,train,1,random
19150,train,1,random
10235,train,1,random
8632,train,1,random
5149,train,1,random
35689,train,1,random
23889,train,1,random
3780,train,1,random
35139,train,1,random
41141,train,1,random
9434,train,1,random
41907,train,1,random
13404,train,1,random
37960,train,1,random
678,train,1,random
1190,train,1,random
13223,train,1,random
26879,train,1,random
27533,train,1,random
26977,train,1,random
27950,train,1,random
30627,train,1,random
14246,train,1,random
9437,train,1,random
42521,train,1,random
35385,train,1,random
31543,train,1,random
12626,train,1,random
27656,train,1,random
40188,train,1,random
20360,train,1,random
4358,train,1,random
656,train,1,random
13409,train,1,random
19195,train,1,random
31764,train,1,random
17357,train,1,random
38741,train,1,random
22851,train,1,random
20804,train,1,random
3913,train,1,random
32740,train,1,random
39434,train,1,random
22707,train,1,random
5142,train,1,random
7190,train,1,random
28761,train,1,random
20473,train,1,random
5239,train,1,random
31255,train,1,random
14315,train,1,random
10904,train,1,random
38295,train,1,random
33877,train,1,random
16549,train,1,random
17141,train,1,random
33763,train,1,random
40651,train,1,random
8272,train,1,random
17650,train,1,random
3526,train,1,random
25182,train,1,random
21505,train,1,random
5856,train,1,random
17993,train,1,random
15026,train,1,random
37528,train,1,random
38762,train,1,random
21568,train,1,random
18818,train,1,random
7817,train,1,random
20840,train,1,random
33639,train,1,random
27850,train,1,random
38715,train,1,random
19531,train,1,random
8668,train,1,random
8478,train,1,random
20523,train,1,random
32759,train,1,random
15871,train,1,random
45148,train,1,random
12516,train,1,random
31560,train,1,random
40807,train,1,random
28714,train,1,random
33508,train,1,random
1331,train,1,random
17523,train,1,random
10400,train,1,random
36069,train,1,random
9249,train,1,random
18737,train,1,random
31667,train,1,random
5758,train,1,random
29611,train,1,random
32266,train,1,random
6374,train,1,random
22017,train,1,random
23596,train,1,random
24509,train,1,random
27271,train,1,random
42472,train,1,random
25733,train,1,random
4885,train,1,random
5386,train,1,random
33204,train,1,random
20567,train,1,random
23163,train,1,random
33616,train,1,random
13368,train,1,random
21583,train,1,random
23890,train,1,random
31240,train,1,random
36597,train,1,random
19476,train,1,random
34165,train,1,random
12810,train,1,random
32388,train,1,random
41404,train,1,random
14094,train,1,random
9938,train,1,random
36680,train,1,random
15044,train,1,random
12454,train,1,random
45416,train,1,random
10114,train,1,random
45379,train,1,random
12574,train,1,random
32292,train,1,random
13944,train,1,random
24060,train,1,random
33686,train,1,random
13133,train,1,random
14950,train,1,random
9848,train,1,random
29852,train,1,random
14876,train,1,random
41350,train,1,random
10944,train,1,random
12384,train,1,random
998,train,1,random
5567,train,1,random
31018,train,1,random
40662,train,1,random
4887,train,1,random
31640,train,1,random
44501,train,1,random
16046,train,1,random
20405,train,1,random
44169,train,1,random
19491,train,1,random
13018,train,1,random
39584,train,1,random
2496,train,1,random
25892,train,1,random
4843,train,1,random
5186,train,1,random
8081,train,1,random
37568,train,1,random
33573,train,1,random
30874,train,1,random
8723,train,1,random
22412,train,1,random
11416,train,1,random
12729,train,1,random
2964,train,1,random
20879,train,1,random
23108,train,1,random
33533,train,1,random
10310,train,1,random
14796,train,1,random
28313,train,1,random
1576,train,1,random
23218,train,1,random
11006,train,1,random
43990,train,1,random
6927,train,1,random
2700,train,1,random
9982,train,1,random
28901,train,1,random
44849,train,1,random
4264,train,1,random
44207,train,1,random
12192,train,1,random
26285,train,1,random
22253,train,1,random
5752,train,1,random
23757,train,1,random
23601,train,1,random
36387,train,1,random
4552,train,1,random
40326,train,1,random
39286,train,1,random
8137,train,1,random
13907,train,1,random
41550,train,1,random
2469,train,1,random
15982,train,1,random
20611,train,1,random
43465,train,1,random
3228,train,1,random
27290,train,1,random
23956,train,1,random
17482,train,1,random
23765,train,1,random
2893,train,1,random
20551,train,1,random
26165,train,1,random
32360,train,1,random
12735,train,1,random
33810,train,1,random
34807,train,1,random
20045,train,1,random
44776,train,1,random
18691,train,1,random
38185,train,1,random
37504,train,1,random
26866,train,1,random
17922,train,1,random
32678,train,1,random
35852,train,1,random
27640,train,1,random
5864,train,1,random
42940,train,1,random
14334,train,1,random
41438,train,1,random
23749,train,1,random
44880,train,1,random
94,train,1,random
28830,train,1,random
22746,train,1,random
14052,train,1,random
3887,train,1,random
18983,train,1,random
28575,train,1,random
39606,train,1,random
23222,train,1,random
12247,train,1,random
32952,train,1,random
2112,train,1,random
20312,train,1,random
15866,train,1,random
17044,train,1,random
34423,train,1,random
650,train,1,random
8427,train,1,random
23132,train,1,random
7224,train,1,random
16650,train,1,random
25383,train,1,random
32993,train,1,random
4604,train,1,random
35819,train,1,random
24326,train,1,random
20512,train,1,random
31324,train,1,random
19350,train,1,random
19934,train,1,random
43304,train,1,random
19044,train,1,random
19742,train,1,random
38065,train,1,random
23074,train,1,random
41809,train,1,random
42840,train,1,random
7404,train,1,random
28353,train,1,random
21021,train,1,random
24092,train,1,random
18942,train,1,random
34018,train,1,random
7818,train,1,random
33567,train,1,random
13924,train,1,random
40286,train,1,random
9340,train,1,random
32849,train,1,random
27791,train,1,random
43511,train,1,random
17682,train,1,random
937,train,1,random
35961,train,1,random
31682,train,1,random
21804,train,1,random
30813,train,1,random
18629,train,1,random
13573,train,1,random
2983,train,1,random
29072,train,1,random
13643,train,1,random
39999,train,1,random
42218,train,1,random
25748,train,1,random
32245,train,1,random
16774,train,1,random
7884,train,1,random
42359,train,1,random
9806,train,1,random
10121,train,1,random
36332,train,1,random
36392,train,1,random
30488,train,1,random
22867,train,1,random
37496,train,1,random
5839,train,1,random
43198,train,1,random
19933,train,1,random
2246,train,1,random
4014,train,1,random
17305,train,1,random
6511,train,1,random
15575,train,1,random
18889,train,1,random
30500,train,1,random
36350,train,1,random
36632,train,1,random
26579,train,1,random
24207,train,1,random
4048,train,1,random
25021,train,1,random
44763,train,1,random
39424,train,1,random
8951,train,1,random
6831,train,1,random
5998,train,1,random
27681,train,1,random
25510,train,1,random
41874,train,1,random
34728,train,1,random
38089,train,1,random
37426,train,1,random
24453,train,1,random
18133,train,1,random
22241,train,1,random
43998,train,1,random
17331,train,1,random
26201,train,1,random
44382,train,1,random
32255,train,1,random
30998,train,1,random
45042,train,1,random
21594,train,1,random
13678,train,1,random
12252,train,1,random
29476,train,1,random
18022,train,1,random
4402,train,1,random
6851,train,1,random
33715,train,1,random
41287,train,1,random
11697,train,1,random
13530,train,1,random
10605,train,1,random
19282,train,1,random
36515,train,1,random
9272,train,1,random
45464,train,1,random
34462,train,1,random
31290,train,1,random
14957,train,1,random
30982,train,1,random
20766,train,1,random
3849,train,1,random
35921,train,1,random
28561,train,1,random
29665,train,1,random
44383,train,1,random
18471,train,1,random
44152,train,1,random
41843,train,1,random
28710,train,1,random
26819,train,1,random
15266,train,1,random
29633,train,1,random
19581,train,1,random
25459,train,1,random
9395,train,1,random
8785,train,1,random
25900,train,1,random
36401,train,1,random
15931,train,1,random
37948,train,1,random
21351,train,1,random
19826,train,1,random
35069,train,1,random
43283,train,1,random
31906,train,1,random
1035,train,1,random
40767,train,1,random
8940,train,1,random
44903,train,1,random
43700,train,1,random
21537,train,1,random
23495,train,1,random
21952,train,1,random
30084,train,1,random
35732,train,1,random
10255,train,1,random
15724,train,1,random
11728,train,1,random
15042,train,1,random
30886,train,1,random
31968,train,1,random
43657,train,1,random
32638,train,1,random
3698,train,1,random
29504,train,1,random
42233,train,1,random
35159,train,1,random
22099,train,1,random
7427,train,1,random
33121,train,1,random
11793,train,1,random
9877,train,1,random
28134,train,1,random
36723,train,1,random
31084,train,1,random
30676,train,1,random
35779,train,1,random
13989,train,1,random
35094,train,1,random
9721,train,1,random
34182,train,1,random
11748,train,1,random
24772,train,1,random
1704,train,1,random
11306,train,1,random
40841,train,1,random
31735,train,1,random
22895,train,1,random
22567,train,1,random
20324,train,1,random
16076,train,1,random
13566,train,1,random
16738,train,1,random
40528,train,1,random
38202,train,1,random
29549,train,1,random
27099,train,1,random
25688,train,1,random
29690,train,1,random
18734,train,1,random
37943,train,1,random
16329,train,1,random
5178,train,1,random
10443,train,1,random
31269,train,1,random
24081,train,1,random
43401,train,1,random
13726,train,1,random
42365,train,1,random
42963,train,1,random
6080,train,1,random
28664,train,1,random
33744,train,1,random
6823,train,1,random
6161,train,1,random
3052,train,1,random
41563,train,1,random
24059,train,1,random
22006,train,1,random
33267,train,1,random
1945,train,1,random
31301,train,1,random
13292,train,1,random
9463,train,1,random
24667,train,1,random
2736,train,1,random
32980,train,1,random
14814,train,1,random
19413,train,1,random
36114,train,1,random
29136,train,1,random
23798,train,1,random
40705,train,1,random
41035,train,1,random
25032,train,1,random
11975,train,1,random
17003,train,1,random
27992,train,1,random
18353,train,1,random
20061,train,1,random
44734,train,1,random
7704,train,1,random
36745,train,1,random
41713,train,1,random
15094,train,1,random
35483,train,1,random
34874,train,1,random
11634,train,1,random
9083,train,1,random
22094,train,1,random
5692,train,1,random
44544,train,1,random
27193,train,1,random
11036,train,1,random
45442,train,1,random
32989,train,1,random
27898,train,1,random
15577,train,1,random
7943,train,1,random
11891,train,1,random
5281,train,1,random
20517,train,1,random
29547,train,1,random
627,train,1,random
14180,train,1,random
38888,train,1,random
7810,train,1,random
6741,train,1,random
36374,train,1,random
12996,train,1,random
35540,train,1,random
31706,train,1,random
17258,train,1,random
20509,train,1,random
2718,train,1,random
16146,train,1,random
7462,train,1,random
39695,train,1,random
27022,train,1,random
42660,train,1,random
35177,train,1,random
38974,train,1,random
43780,train,1,random
20756,train,1,random
12938,train,1,random
23657,train,1,random
4830,train,1,random
44290,train,1,random
18113,train,1,random
38938,train,1,random
33509,train,1,random
32143,train,1,random
34815,train,1,random
27768,train,1,random
29334,train,1,random
41506,train,1,random
13137,train,1,random
38838,train,1,random
5723,train,1,random
16797,train,1,random
29191,train,1,random
18752,train,1,random
35865,train,1,random
406,train,1,random
11132,train,1,random
4587,train,1,random
24495,train,1,random
8009,train,1,random
43188,train,1,random
15564,train,1,random
20987,train,1,random
24466,train,1,random
35822,train,1,random
13552,train,1,random
36989,train,1,random
29085,train,1,random
26776,train,1,random
7033,train,1,random
14475,train,1,random
42966,train,1,random
2356,train,1,random
7327,train,1,random
6638,train,1,random
32449,train,1,random
39876,train,1,random
42666,train,1,random
25267,train,1,random
15329,train,1,random
6417,train,1,random
34490,train,1,random
39655,train,1,random
23915,train,1,random
29870,train,1,random
3558,train,1,random
17676,train,1,random
5690,train,1,random
4964,train,1,random
8941,train,1,random
37785,train,1,random
25887,train,1,random
25189,train,1,random
5011,train,1,random
45195,train,1,random
27118,train,1,random
27561,train,1,random
12207,train,1,random
21575,train,1,random
31131,train,1,random
11524,train,1,random
13207,train,1,random
16195,train,1,random
31745,train,1,random
22318,train,1,random
10217,train,1,random
33481,train,1,random
3292,train,1,random
32241,train,1,random
5791,train,1,random
16856,train,1,random
42663,train,1,random
36438,train,1,random
1156,train,1,random
19999,train,1,random
41726,train,1,random
21818,train,1,random
22845,train,1,random
8917,train,1,random
34086,train,1,random
16350,train,1,random
44493,train,1,random
19273,train,1,random
22532,train,1,random
19981,train,1,random
10241,train,1,random
30002,train,1,random
20198,train,1,random
41794,train,1,random
11087,train,1,random
30158,train,1,random
14633,train,1,random
3933,train,1,random
27671,train,1,random
8528,train,1,random
43600,train,1,random
41903,train,1,random
13815,train,1,random
22442,train,1,random
7504,train,1,random
26009,train,1,random
38435,train,1,random
3026,train,1,random
31844,train,1,random
32422,train,1,random
38501,train,1,random
25711,train,1,random
13027,train,1,random
45133,train,1,random
4432,train,1,random
29526,train,1,random
1361,train,1,random
15528,train,1,random
14367,train,1,random
37028,train,1,random
15873,train,1,random
2218,train,1,random
14328,train,1,random
22562,train,1,random
13346,train,1,random
37230,train,1,random
11312,train,1,random
4777,train,1,random
25354,train,1,random
5891,train,1,random
13337,train,1,random
2232,train,1,random
24729,train,1,random
40743,train,1,random
18861,train,1,random
35539,train,1,random
25129,train,1,random
31633,train,1,random
19692,train,1,random
15474,train,1,random
18174,train,1,random
10957,train,1,random
4506,train,1,random
1067,train,1,random
34424,train,1,random
26897,train,1,random
17506,train,1,random
20746,train,1,random
38716,train,1,random
7902,train,1,random
41493,train,1,random
14073,train,1,random
3006,train,1,random
20501,train,1,random
40599,train,1,random
7398,train,1,random
9105,train,1,random
21125,train,1,random
44047,train,1,random
22219,train,1,random
42855,train,1,random
7333,train,1,random
30640,train,1,random
23794,train,1,random
22850,train,1,random
22681,train,1,random
27272,train,1,random
39671,train,1,random
1262,train,1,random
40892,train,1,random
3351,train,1,random
16428,train,1,random
13536,train,1,random
19758,train,1,random
21874,train,1,random
43175,train,1,random
7180,train,1,random
45056,train,1,random
7738,train,1,random
34997,train,1,random
24305,train,1,random
35106,train,1,random
13645,train,1,random
15086,train,1,random
39335,train,1,random
19661,train,1,random
35769,train,1,random
36740,train,1,random
7463,train,1,random
30233,train,1,random
35497,train,1,random
14847,train,1,random
27067,train,1,random
4381,train,1,random
5522,train,1,random
4340,train,1,random
24832,train,1,random
14136,train,1,random
3730,train,1,random
32551,train,1,random
37069,train,1,random
636,train,1,random
12062,train,1,random
25294,train,1,random
21559,train,1,random
45387,train,1,random
6049,train,1,random
7784,train,1,random
36509,train,1,random
33114,train,1,random
1386,train,1,random
33034,train,1,random
22758,train,1,random
42076,train,1,random
40487,train,1,random
18198,train,1,random
2191,train,1,random
19449,train,1,random
8089,train,1,random
162,train,1,random
38534,train,1,random
34775,train,1,random
5423,train,1,random
15679,train,1,random
36957,train,1,random
14758,train,1,random
38175,train,1,random
1519,train,1,random
6711,train,1,random
38871,train,1,random
16629,train,1,random
1812,train,1,random
11384,train,1,random
30363,train,1,random
17181,train,1,random
39075,train,1,random
8512,train,1,random
6490,train,1,random
41793,train,1,random
17776,train,1,random
32720,train,1,random
16756,train,1,random
23329,train,1,random
8078,train,1,random
34984,train,1,random
13480,train,1,random
32890,train,1,random
7460,train,1,random
24340,train,1,random
14096,train,1,random
9438,train,1,random
20817,train,1,random
36694,train,1,random
14465,train,1,random
25271,train,1,random
44391,train,1,random
12431,train,1,random
36052,train,1,random
44300,train,1,random
44136,train,1,random
26734,train,1,random
44343,train,1,random
15021,train,1,random
31236,train,1,random
38322,train,1,random
27641,train,1,random
17495,train,1,random
16458,train,1,random
5295,train,1,random
15198,train,1,random
4333,train,1,random
36274,train,1,random
16568,train,1,random
22424,train,1,random
42228,train,1,random
10866,train,1,random
42542,train,1,random
31013,train,1,random
25339,train,1,random
91,train,1,random
42797,train,1,random
22840,train,1,random
41048,train,1,random
25176,train,1,random
17074,train,1,random
22958,train,1,random
17320,train,1,random
24600,train,1,random
23100,train,1,random
24320,train,1,random
7478,train,1,random
34573,train,1,random
35737,train,1,random
3884,train,1,random
22747,train,1,random
14911,train,1,random
3130,train,1,random
10162,train,1,random
37045,train,1,random
18177,train,1,random
42318,train,1,random
4652,train,1,random
3931,train,1,random
43467,train,1,random
39592,train,1,random
44761,train,1,random
12532,train,1,random
31979,train,1,random
42271,train,1,random
35282,train,1,random
2844,train,1,random
22626,train,1,random
28820,train,1,random
26952,train,1,random
37283,train,1,random
33880,train,1,random
1107,train,1,random
10997,train,1,random
32882,train,1,random
19839,train,1,random
16385,train,1,random
40088,train,1,random
1860,train,1,random
26659,train,1,random
43481,train,1,random
28794,train,1,random
3925,train,1,random
27213,train,1,random
8379,train,1,random
18347,train,1,random
16041,train,1,random
43515,train,1,random
29577,train,1,random
2445,train,1,random
36709,train,1,random
45156,train,1,random
22651,train,1,random
30727,train,1,random
884,train,1,random
41241,train,1,random
11864,train,1,random
19335,train,1,random
42856,train,1,random
2541,train,1,random
5290,train,1,random
9574,train,1,random
43219,train,1,random
43604,train,1,random
508,train,1,random
5737,train,1,random
15110,train,1,random
12266,train,1,random
2542,train,1,random
7115,train,1,random
43448,train,1,random
25719,train,1,random
25599,train,1,random
25500,train,1,random
34718,train,1,random
42511,train,1,random
33532,train,1,random
12868,train,1,random
23964,train,1,random
2608,train,1,random
17839,train,1,random
42206,train,1,random
33454,train,1,random
5589,train,1,random
28509,train,1,random
22486,train,1,random
45571,train,1,random
928,train,1,random
33271,train,1,random
971,train,1,random
3080,train,1,random
44449,train,1,random
16563,train,1,random
15985,train,1,random
7886,train,1,random
31915,train,1,random
28751,train,1,random
22823,train,1,random
39531,train,1,random
4351,train,1,random
26492,train,1,random
26222,train,1,random
2567,train,1,random
29369,train,1,random
22992,train,1,random
41583,train,1,random
42432,train,1,random
5997,train,1,random
27033,train,1,random
35550,train,1,random
22752,train,1,random
38208,train,1,random
27381,train,1,random
14062,train,1,random
8095,train,1,random
14078,train,1,random
19563,train,1,random
10584,train,1,random
42187,train,1,random
15875,train,1,random
26411,train,1,random
22769,train,1,random
37023,train,1,random
40028,train,1,random
13239,train,1,random
24913,train,1,random
19614,train,1,random
1025,train,1,random
11939,train,1,random
26973,train,1,random
2762,train,1,random
27393,train,1,random
44710,train,1,random
45515,train,1,random
8862,train,1,random
2454,train,1,random
6450,train,1,random
45565,train,1,random
25574,train,1,random
26986,train,1,random
23726,train,1,random
39984,train,1,random
26544,train,1,random
44533,train,1,random
26623,train,1,random
37481,train,1,random
284,train,1,random
16619,train,1,random
27670,train,1,random
41735,train,1,random
15554,train,1,random
12661,train,1,random
27879,train,1,random
25701,train,1,random
26336,train,1,random
22984,train,1,random
9043,train,1,random
5925,train,1,random
32094,train,1,random
31964,train,1,random
6196,train,1,random
36208,train,1,random
36386,train,1,random
4629,train,1,random
21070,train,1,random
11494,train,1,random
28557,train,1,random
27436,train,1,random
40096,train,1,random
226,train,1,random
9415,train,1,random
33409,train,1,random
2641,train,1,random
19600,train,1,random
37910,train,1,random
19773,train,1,random
32660,train,1,random
11264,train,1,random
8418,train,1,random
40472,train,1,random
21365,train,1,random
4723,train,1,random
32873,train,1,random
30498,train,1,random
37336,train,1,random
23233,train,1,random
38109,train,1,random
1168,train,1,random
23674,train,1,random
38356,train,1,random
18200,train,1,random
37743,train,1,random
35322,train,1,random
9067,train,1,random
7394,train,1,random
28633,train,1,random
39446,train,1,random
44056,train,1,random
27197,train,1,random
35855,train,1,random
17736,train,1,random
8383,train,1,random
33770,train,1,random
14206,train,1,random
39412,train,1,random
17349,train,1,random
28014,train,1,random
45166,train,1,random
37918,train,1,random
8411,train,1,random
4934,train,1,random
33317,train,1,random
22015,train,1,random
38624,train,1,random
24186,train,1,random
37548,train,1,random
32822,train,1,random
13490,train,1,random
27500,train,1,random
11366,train,1,random
15478,train,1,random
33581,train,1,random
25973,train,1,random
34937,train,1,random
8389,train,1,random
15186,train,1,random
33507,train,1,random
39566,train,1,random
28706,train,1,random
17634,train,1,random
25999,train,1,random
38531,train,1,random
27596,train,1,random
21759,train,1,random
36635,train,1,random
29075,train,1,random
16328,train,1,random
14112,train,1,random
31251,train,1,random
29722,train,1,random
34257,train,1,random
14953,train,1,random
45468,train,1,random
13507,train,1,random
22404,train,1,random
45280,train,1,random
22516,train,1,random
2790,train,1,random
26551,train,1,random
25765,train,1,random
9143,train,1,random
30710,train,1,random
38079,train,1,random
7477,train,1,random
6544,train,1,random
22310,train,1,random
31954,train,1,random
9895,train,1,random
18588,train,1,random
2771,train,1,random
17748,train,1,random
26111,train,1,random
22421,train,1,random
43988,train,1,random
2103,train,1,random
29803,train,1,random
20687,train,1,random
2028,train,1,random
15183,train,1,random
5656,train,1,random
38989,train,1,random
34545,train,1,random
41861,train,1,random
8763,train,1,random
20342,train,1,random
11526,train,1,random
16998,train,1,random
31922,train,1,random
34178,train,1,random
40664,train,1,random
13884,train,1,random
5277,train,1,random
13777,train,1,random
2465,train,1,random
28300,train,1,random
20336,train,1,random
3390,train,1,random
37064,train,1,random
16503,train,1,random
5125,train,1,random
5778,train,1,random
29996,train,1,random
8629,train,1,random
35505,train,1,random
37022,train,1,random
9741,train,1,random
36394,train,1,random
20040,train,1,random
23114,train,1,random
38946,train,1,random
24399,train,1,random
27742,train,1,random
45312,train,1,random
32878,train,1,random
18450,train,1,random
44660,train,1,random
22525,train,1,random
5470,train,1,random
25395,train,1,random
9115,train,1,random
10659,train,1,random
45015,train,1,random
1582,train,1,random
45215,train,1,random
44613,train,1,random
43800,train,1,random
36565,train,1,random
22622,train,1,random
16082,train,1,random
27405,train,1,random
17336,train,1,random
45339,train,1,random
29267,train,1,random
36956,train,1,random
17725,train,1,random
262,train,1,random
3685,train,1,random
4183,train,1,random
3894,train,1,random
27981,train,1,random
2840,train,1,random
41193,train,1,random
32850,train,1,random
15070,train,1,random
9772,train,1,random
29551,train,1,random
21325,train,1,random
6606,train,1,random
33357,train,1,random
30548,train,1,random
42088,train,1,random
3982,train,1,random
17380,train,1,random
14015,train,1,random
11150,train,1,random
38249,train,1,random
5606,train,1,random
34530,train,1,random
38369,train,1,random
16767,train,1,random
19342,train,1,random
31952,train,1,random
19069,train,1,random
3347,train,1,random
13256,train,1,random
42727,train,1,random
4324,train,1,random
1878,train,1,random
12354,train,1,random
37848,train,1,random
42437,train,1,random
39270,train,1,random
27946,train,1,random
36627,train,1,random
34761,train,1,random
38274,train,1,random
26696,train,1,random
15492,train,1,random
27010,train,1,random
30386,train,1,random
35795,train,1,random
15646,train,1,random
3912,train,1,random
9255,train,1,random
35488,train,1,random
28116,train,1,random
11078,train,1,random
37996,train,1,random
41604,train,1,random
14864,train,1,random
15643,train,1,random
21225,train,1,random
19353,train,1,random
36658,train,1,random
24471,train,1,random
22052,train,1,random
27630,train,1,random
35548,train,1,random
2550,train,1,random
24079,train,1,random
42045,train,1,random
21845,train,1,random
35423,train,1,random
36586,train,1,random
20104,train,1,random
13114,train,1,random
36301,train,1,random
11612,train,1,random
38381,train,1,random
17879,train,1,random
19595,train,1,random
15517,train,1,random
13412,train,1,random
35755,train,1,random
42986,train,1,random
29350,train,1,random
11151,train,1,random
4154,train,1,random
18199,train,1,random
22503,train,1,random
33602,train,1,random
45229,train,1,random
37274,train,1,random
1697,train,1,random
23290,train,1,random
39535,train,1,random
18536,train,1,random
9259,train,1,random
6987,train,1,random
4301,train,1,random
19812,train,1,random
13322,train,1,random
6116,train,1,random
25557,train,1,random
25023,train,1,random
2706,train,1,random
21118,train,1,random
36970,train,1,random
37097,train,1,random
33881,train,1,random
10583,train,1,random
25888,train,1,random
37036,train,1,random
27112,train,1,random
10420,train,1,random
15440,train,1,random
24268,train,1,random
13315,train,1,random
36381,train,1,random
8558,train,1,random
27482,train,1,random
37144,train,1,random
26208,train,1,random
39715,train,1,random
24314,train,1,random
3968,train,1,random
10259,train,1,random
8359,train,1,random
4585,train,1,random
36592,train,1,random
32631,train,1,random
23097,train,1,random
22968,train,1,random
11276,train,1,random
26747,train,1,random
35280,train,1,random
7645,train,1,random
26914,train,1,random
43779,train,1,random
18682,train,1,random
9110,train,1,random
4156,train,1,random
18008,train,1,random
45174,train,1,random
29754,train,1,random
30540,train,1,random
23405,train,1,random
11900,train,1,random
45501,train,1,random
1196,train,1,random
6840,train,1,random
35603,train,1,random
24766,train,1,random
9554,train,1,random
42641,train,1,random
28140,train,1,random
3206,train,1,random
36914,train,1,random
16788,train,1,random
38695,train,1,random
26239,train,1,random
20807,train,1,random
6963,train,1,random
11948,train,1,random
56,train,1,random
19952,train,1,random
7989,train,1,random
25387,train,1,random
