pair_id,split,fold,setting
22988,train,0,pbm_heldout
11040,train,0,pbm_heldout
31773,train,0,pbm_heldout
30279,train,0,pbm_heldout
28289,train,0,pbm_heldout
28015,train,0,pbm_heldout
29100,train,0,pbm_heldout
8095,train,0,pbm_heldout
4864,train,0,pbm_heldout
25348,train,0,pbm_heldout
5060,train,0,pbm_heldout
6488,train,0,pbm_heldout
43388,train,0,pbm_heldout
3637,train,0,pbm_heldout
16820,train,0,pbm_heldout
40526,train,0,pbm_heldout
42897,train,0,pbm_heldout
24565,train,0,pbm_heldout
26883,train,0,pbm_heldout
11333,train,0,pbm_heldout
17161,train,0,pbm_heldout
27287,train,0,pbm_heldout
11941,train,0,pbm_heldout
14216,train,0,pbm_heldout
45551,train,0,pbm_heldout
36626,train,0,pbm_heldout
21680,train,0,pbm_heldout
20286,train,0,pbm_heldout
24110,train,0,pbm_heldout
10968,train,0,pbm_heldout
8815,train,0,pbm_heldout
5686,train,0,pbm_heldout
30471,train,0,pbm_heldout
16209,train,0,pbm_heldout
13577,train,0,pbm_heldout
2826,train,0,pbm_heldout
39268,train,0,pbm_heldout
2958,train,0,pbm_heldout
5576,train,0,pbm_heldout
29902,train,0,pbm_heldout
29772,train,0,pbm_heldout
30280,train,0,pbm_heldout
13662,train,0,pbm_heldout
25854,train,0,pbm_heldout
26332,train,0,pbm_heldout
45286,train,0,pbm_heldout
25061,train,0,pbm_heldout
38564,train,0,pbm_heldout
32608,train,0,pbm_heldout
9448,train,0,pbm_heldout
6815,train,0,pbm_heldout
14758,train,0,pbm_heldout
102,train,0,pbm_heldout
2617,train,0,pbm_heldout
380,train,0,pbm_heldout
8130,train,0,pbm_heldout
45409,train,0,pbm_heldout
19117,train,0,pbm_heldout
16020,train,0,pbm_heldout
18541,train,0,pbm_heldout
24660,train,0,pbm_heldout
14596,train,0,pbm_heldout
44970,train,0,pbm_heldout
8774,train,0,pbm_heldout
28410,train,0,pbm_heldout
24517,train,0,pbm_heldout
41891,train,0,pbm_heldout
44780,train,0,pbm_heldout
25351,train,0,pbm_heldout
40336,train,0,pbm_heldout
24182,train,0,pbm_heldout
23966,train,0,pbm_heldout
30979,train,0,pbm_heldout
12212,train,0,pbm_heldout
27595,train,0,pbm_heldout
24553,train,0,pbm_heldout
5255,train,0,pbm_heldout
20323,train,0,pbm_heldout
41592,train,0,pbm_heldout
31785,train,0,pbm_heldout
413,train,0,pbm_heldout
39200,train,0,pbm_heldout
23550,train,0,pbm_heldout
31480,train,0,pbm_heldout
41458,train,0,pbm_heldout
5021,train,0,pbm_heldout
9817,train,0,pbm_heldout
3032,train,0,pbm_heldout
16397,train,0,pbm_heldout
43682,train,0,pbm_heldout
5469,train,0,pbm_heldout
5637,train,0,pbm_heldout
39707,train,0,pbm_heldout
23284,train,0,pbm_heldout
3725,train,0,pbm_heldout
19036,train,0,pbm_heldout
18318,train,0,pbm_heldout
43120,train,0,pbm_heldout
9298,train,0,pbm_heldout
8745,train,0,pbm_heldout
37167,train,0,pbm_heldout
10086,train,0,pbm_heldout
22562,train,0,pbm_heldout
19597,train,0,pbm_heldout
41037,train,0,pbm_heldout
14040,train,0,pbm_heldout
29510,train,0,pbm_heldout
19838,train,0,pbm_heldout
12242,train,0,pbm_heldout
25767,train,0,pbm_heldout
13830,train,0,pbm_heldout
40481,train,0,pbm_heldout
14471,train,0,pbm_heldout
40964,train,0,pbm_heldout
40114,train,0,pbm_heldout
37941,train,0,pbm_heldout
18395,train,0,pbm_heldout
1374,train,0,pbm_heldout
41153,train,0,pbm_heldout
3765,train,0,pbm_heldout
41032,train,0,pbm_heldout
23630,train,0,pbm_heldout
18497,train,0,pbm_heldout
8276,train,0,pbm_heldout
43354,train,0,pbm_heldout
44305,train,0,pbm_heldout
36017,train,0,pbm_heldout
5028,train,0,pbm_heldout
35277,train,0,pbm_heldout
22449,train,0,pbm_heldout
26258,train,0,pbm_heldout
38113,train,0,pbm_heldout
12705,train,0,pbm_heldout
20039,train,0,pbm_heldout
10235,train,0,pbm_heldout
14738,train,0,pbm_heldout
27046,train,0,pbm_heldout
30970,train,0,pbm_heldout
29287,train,0,pbm_heldout
2677,train,0,pbm_heldout
4969,train,0,pbm_heldout
21350,train,0,pbm_heldout
28080,train,0,pbm_heldout
26214,train,0,pbm_heldout
11016,train,0,pbm_heldout
42322,train,0,pbm_heldout
23345,train,0,pbm_heldout
32114,train,0,pbm_heldout
16724,train,0,pbm_heldout
4431,train,0,pbm_heldout
8955,train,0,pbm_heldout
36882,train,0,pbm_heldout
22193,train,0,pbm_heldout
26619,train,0,pbm_heldout
30929,train,0,pbm_heldout
29934,train,0,pbm_heldout
41734,train,0,pbm_heldout
14537,train,0,pbm_heldout
41631,train,0,pbm_heldout
14948,train,0,pbm_heldout
42597,train,0,pbm_heldout
42590,train,0,pbm_heldout
3423,train,0,pbm_heldout
3356,train,0,pbm_heldout
9158,train,0,pbm_heldout
24328,train,0,pbm_heldout
1957,train,0,pbm_heldout
29134,train,0,pbm_heldout
19881,train,0,pbm_heldout
32777,train,0,pbm_heldout
36091,train,0,pbm_heldout
15681,train,0,pbm_heldout
17273,train,0,pbm_heldout
37185,train,0,pbm_heldout
4367,train,0,pbm_heldout
25671,train,0,pbm_heldout
26595,train,0,pbm_heldout
41484,train,0,pbm_heldout
12065,train,0,pbm_heldout
41968,train,0,pbm_heldout
21339,train,0,pbm_heldout
28050,train,0,pbm_heldout
33324,train,0,pbm_heldout
41761,train,0,pbm_heldout
29109,train,0,pbm_heldout
45151,train,0,pbm_heldout
18681,train,0,pbm_heldout
14332,train,0,pbm_heldout
9985,train,0,pbm_heldout
5854,train,0,pbm_heldout
3751,train,0,pbm_heldout
530,train,0,pbm_heldout
40935,train,0,pbm_heldout
31295,train,0,pbm_heldout
43940,train,0,pbm_heldout
6064,train,0,pbm_heldout
3272,train,0,pbm_heldout
22683,train,0,pbm_heldout
41819,train,0,pbm_heldout
2316,train,0,pbm_heldout
26054,train,0,pbm_heldout
2372,train,0,pbm_heldout
37690,train,0,pbm_heldout
31007,train,0,pbm_heldout
20110,train,0,pbm_heldout
15948,train,0,pbm_heldout
42521,train,0,pbm_heldout
33712,train,0,pbm_heldout
1289,train,0,pbm_heldout
32704,train,0,pbm_heldout
23942,train,0,pbm_heldout
5806,train,0,pbm_heldout
37867,train,0,pbm_heldout
16811,train,0,pbm_heldout
4713,train,0,pbm_heldout
44823,train,0,pbm_heldout
19633,train,0,pbm_heldout
37870,train,0,pbm_heldout
9766,train,0,pbm_heldout
10753,train,0,pbm_heldout
3296,train,0,pbm_heldout
7063,train,0,pbm_heldout
14148,train,0,pbm_heldout
26927,train,0,pbm_heldout
29621,train,0,pbm_heldout
21596,train,0,pbm_heldout
2112,train,0,pbm_heldout
32029,train,0,pbm_heldout
17671,train,0,pbm_heldout
7402,train,0,pbm_heldout
18165,train,0,pbm_heldout
23290,train,0,pbm_heldout
23937,train,0,pbm_heldout
28503,train,0,pbm_heldout
41011,train,0,pbm_heldout
10054,train,0,pbm_heldout
33511,train,0,pbm_heldout
43695,train,0,pbm_heldout
6604,train,0,pbm_heldout
38120,train,0,pbm_heldout
11339,train,0,pbm_heldout
31303,train,0,pbm_heldout
17322,train,0,pbm_heldout
838,train,0,pbm_heldout
7971,train,0,pbm_heldout
44897,train,0,pbm_heldout
44079,train,0,pbm_heldout
12312,train,0,pbm_heldout
1297,train,0,pbm_heldout
21436,train,0,pbm_heldout
8295,train,0,pbm_heldout
16406,train,0,pbm_heldout
8991,train,0,pbm_heldout
22949,train,0,pbm_heldout
1135,train,0,pbm_heldout
242,train,0,pbm_heldout
40591,train,0,pbm_heldout
30493,train,0,pbm_heldout
13751,train,0,pbm_heldout
24299,train,0,pbm_heldout
42299,train,0,pbm_heldout
26839,train,0,pbm_heldout
19943,train,0,pbm_heldout
28872,train,0,pbm_heldout
16438,train,0,pbm_heldout
37141,train,0,pbm_heldout
20332,train,0,pbm_heldout
8631,train,0,pbm_heldout
1392,train,0,pbm_heldout
27256,train,0,pbm_heldout
23601,train,0,pbm_heldout
22837,train,0,pbm_heldout
24236,train,0,pbm_heldout
43002,train,0,pbm_heldout
14630,train,0,pbm_heldout
42445,train,0,pbm_heldout
15255,train,0,pbm_heldout
37842,train,0,pbm_heldout
17890,train,0,pbm_heldout
24486,train,0,pbm_heldout
9139,train,0,pbm_heldout
18963,train,0,pbm_heldout
44754,train,0,pbm_heldout
8571,train,0,pbm_heldout
3629,train,0,pbm_heldout
3671,train,0,pbm_heldout
27313,train,0,pbm_heldout
4870,train,0,pbm_heldout
42621,train,0,pbm_heldout
25195,train,0,pbm_heldout
5696,train,0,pbm_heldout
22871,train,0,pbm_heldout
8308,train,0,pbm_heldout
38186,train,0,pbm_heldout
26989,train,0,pbm_heldout
10024,train,0,pbm_heldout
2945,train,0,pbm_heldout
31978,train,0,pbm_heldout
43021,train,0,pbm_heldout
16922,train,0,pbm_heldout
24946,train,0,pbm_heldout
26237,train,0,pbm_heldout
35800,train,0,pbm_heldout
45545,train,0,pbm_heldout
25383,train,0,pbm_heldout
17527,train,0,pbm_heldout
5020,train,0,pbm_heldout
26013,train,0,pbm_heldout
24595,train,0,pbm_heldout
40706,train,0,pbm_heldout
22372,train,0,pbm_heldout
32135,train,0,pbm_heldout
42641,train,0,pbm_heldout
41273,train,0,pbm_heldout
4489,train,0,pbm_heldout
20861,train,0,pbm_heldout
10938,train,0,pbm_heldout
37926,train,0,pbm_heldout
20766,train,0,pbm_heldout
39792,train,0,pbm_heldout
20254,train,0,pbm_heldout
35910,train,0,pbm_heldout
43502,train,0,pbm_heldout
45066,train,0,pbm_heldout
19561,train,0,pbm_heldout
3045,train,0,pbm_heldout
13793,train,0,pbm_heldout
18619,train,0,pbm_heldout
38534,train,0,pbm_heldout
25084,train,0,pbm_heldout
45178,train,0,pbm_heldout
36990,train,0,pbm_heldout
3255,train,0,pbm_heldout
15570,train,0,pbm_heldout
9136,train,0,pbm_heldout
36202,train,0,pbm_heldout
27146,train,0,pbm_heldout
42225,train,0,pbm_heldout
44894,train,0,pbm_heldout
25576,train,0,pbm_heldout
28924,train,0,pbm_heldout
12953,train,0,pbm_heldout
14156,train,0,pbm_heldout
24710,train,0,pbm_heldout
3086,train,0,pbm_heldout
24045,train,0,pbm_heldout
26530,train,0,pbm_heldout
39786,train,0,pbm_heldout
19054,train,0,pbm_heldout
6197,train,0,pbm_heldout
36712,train,0,pbm_heldout
36223,train,0,pbm_heldout
27476,train,0,pbm_heldout
37567,train,0,pbm_heldout
529,train,0,pbm_heldout
3519,train,0,pbm_heldout
14272,train,0,pbm_heldout
27376,train,0,pbm_heldout
40667,train,0,pbm_heldout
4575,train,0,pbm_heldout
36341,train,0,pbm_heldout
6453,train,0,pbm_heldout
24795,train,0,pbm_heldout
23340,train,0,pbm_heldout
15421,train,0,pbm_heldout
305,train,0,pbm_heldout
3150,train,0,pbm_heldout
13251,train,0,pbm_heldout
25530,train,0,pbm_heldout
36036,train,0,pbm_heldout
4772,train,0,pbm_heldout
12309,train,0,pbm_heldout
40203,train,0,pbm_heldout
5595,train,0,pbm_heldout
2196,train,0,pbm_heldout
7783,train,0,pbm_heldout
152,train,0,pbm_heldout
34595,train,0,pbm_heldout
3857,train,0,pbm_heldout
13260,train,0,pbm_heldout
35973,train,0,pbm_heldout
41827,train,0,pbm_heldout
20668,train,0,pbm_heldout
43428,train,0,pbm_heldout
27261,train,0,pbm_heldout
14406,train,0,pbm_heldout
1161,train,0,pbm_heldout
22607,train,0,pbm_heldout
16269,train,0,pbm_heldout
24966,train,0,pbm_heldout
44626,train,0,pbm_heldout
10465,train,0,pbm_heldout
8103,train,0,pbm_heldout
18666,train,0,pbm_heldout
12329,train,0,pbm_heldout
34446,train,0,pbm_heldout
29385,train,0,pbm_heldout
35879,train,0,pbm_heldout
21633,train,0,pbm_heldout
15901,train,0,pbm_heldout
37269,train,0,pbm_heldout
33404,train,0,pbm_heldout
10921,train,0,pbm_heldout
10478,train,0,pbm_heldout
12890,train,0,pbm_heldout
36063,train,0,pbm_heldout
10976,train,0,pbm_heldout
2305,train,0,pbm_heldout
19010,train,0,pbm_heldout
43854,train,0,pbm_heldout
12592,train,0,pbm_heldout
41238,train,0,pbm_heldout
45500,train,0,pbm_heldout
26200,train,0,pbm_heldout
4623,train,0,pbm_heldout
16186,train,0,pbm_heldout
37364,train,0,pbm_heldout
27389,train,0,pbm_heldout
14256,train,0,pbm_heldout
18801,train,0,pbm_heldout
5763,train,0,pbm_heldout
16039,train,0,pbm_heldout
7589,train,0,pbm_heldout
8554,train,0,pbm_heldout
33588,train,0,pbm_heldout
16184,train,0,pbm_heldout
29398,train,0,pbm_heldout
8437,train,0,pbm_heldout
28735,train,0,pbm_heldout
17773,train,0,pbm_heldout
33965,train,0,pbm_heldout
15600,train,0,pbm_heldout
38963,train,0,pbm_heldout
36911,train,0,pbm_heldout
24088,train,0,pbm_heldout
7260,train,0,pbm_heldout
7915,train,0,pbm_heldout
16308,train,0,pbm_heldout
32848,train,0,pbm_heldout
14410,train,0,pbm_heldout
30886,train,0,pbm_heldout
5308,train,0,pbm_heldout
3040,train,0,pbm_heldout
9725,train,0,pbm_heldout
11958,train,0,pbm_heldout
5480,train,0,pbm_heldout
8281,train,0,pbm_heldout
43359,train,0,pbm_heldout
8134,train,0,pbm_heldout
21587,train,0,pbm_heldout
44750,train,0,pbm_heldout
21881,train,0,pbm_heldout
762,train,0,pbm_heldout
17045,train,0,pbm_heldout
27986,train,0,pbm_heldout
16138,train,0,pbm_heldout
16006,train,0,pbm_heldout
6127,train,0,pbm_heldout
6720,train,0,pbm_heldout
26615,train,0,pbm_heldout
35978,train,0,pbm_heldout
25443,train,0,pbm_heldout
3987,train,0,pbm_heldout
9691,train,0,pbm_heldout
41977,train,0,pbm_heldout
2946,train,0,pbm_heldout
1582,train,0,pbm_heldout
352,train,0,pbm_heldout
7713,train,0,pbm_heldout
14038,train,0,pbm_heldout
17076,train,0,pbm_heldout
39093,train,0,pbm_heldout
12581,train,0,pbm_heldout
1029,train,0,pbm_heldout
9124,train,0,pbm_heldout
21720,train,0,pbm_heldout
21328,train,0,pbm_heldout
43336,train,0,pbm_heldout
13070,train,0,pbm_heldout
29113,train,0,pbm_heldout
20074,train,0,pbm_heldout
27154,train,0,pbm_heldout
35672,train,0,pbm_heldout
15452,train,0,pbm_heldout
38708,train,0,pbm_heldout
20764,train,0,pbm_heldout
293,train,0,pbm_heldout
22802,train,0,pbm_heldout
13279,train,0,pbm_heldout
40906,train,0,pbm_heldout
16203,train,0,pbm_heldout
34329,train,0,pbm_heldout
44024,train,0,pbm_heldout
40370,train,0,pbm_heldout
8961,train,0,pbm_heldout
38933,train,0,pbm_heldout
20901,train,0,pbm_heldout
38203,train,0,pbm_heldout
11417,train,0,pbm_heldout
18634,train,0,pbm_heldout
34537,train,0,pbm_heldout
14041,train,0,pbm_heldout
16658,train,0,pbm_heldout
8393,train,0,pbm_heldout
3413,train,0,pbm_heldout
6515,train,0,pbm_heldout
43247,train,0,pbm_heldout
4313,train,0,pbm_heldout
10680,train,0,pbm_heldout
22014,train,0,pbm_heldout
632,train,0,pbm_heldout
27337,train,0,pbm_heldout
30833,train,0,pbm_heldout
21545,train,0,pbm_heldout
12926,train,0,pbm_heldout
20794,train,0,pbm_heldout
29954,train,0,pbm_heldout
45394,train,0,pbm_heldout
31344,train,0,pbm_heldout
45166,train,0,pbm_heldout
900,train,0,pbm_heldout
25420,train,0,pbm_heldout
471,train,0,pbm_heldout
28777,train,0,pbm_heldout
18162,train,0,pbm_heldout
36384,train,0,pbm_heldout
5844,train,0,pbm_heldout
10979,train,0,pbm_heldout
3014,train,0,pbm_heldout
32960,train,0,pbm_heldout
34489,train,0,pbm_heldout
40313,train,0,pbm_heldout
39067,train,0,pbm_heldout
15303,train,0,pbm_heldout
252,train,0,pbm_heldout
7068,train,0,pbm_heldout
45360,train,0,pbm_heldout
28010,train,0,pbm_heldout
20159,train,0,pbm_heldout
18064,train,0,pbm_heldout
26337,train,0,pbm_heldout
15431,train,0,pbm_heldout
41609,train,0,pbm_heldout
34149,train,0,pbm_heldout
38753,train,0,pbm_heldout
19373,train,0,pbm_heldout
41857,train,0,pbm_heldout
10991,train,0,pbm_heldout
13409,train,0,pbm_heldout
25489,train,0,pbm_heldout
4664,train,0,pbm_heldout
13753,train,0,pbm_heldout
930,train,0,pbm_heldout
5683,train,0,pbm_heldout
2701,train,0,pbm_heldout
27919,train,0,pbm_heldout
30742,train,0,pbm_heldout
37416,train,0,pbm_heldout
29768,train,0,pbm_heldout
37912,train,0,pbm_heldout
41817,train,0,pbm_heldout
6634,train,0,pbm_heldout
16689,train,0,pbm_heldout
33187,train,0,pbm_heldout
477,train,0,pbm_heldout
5978,train,0,pbm_heldout
33671,train,0,pbm_heldout
14184,train,0,pbm_heldout
36309,train,0,pbm_heldout
1493,train,0,pbm_heldout
12793,train,0,pbm_heldout
35421,train,0,pbm_heldout
40132,train,0,pbm_heldout
20173,train,0,pbm_heldout
30891,train,0,pbm_heldout
10827,train,0,pbm_heldout
13372,train,0,pbm_heldout
1367,train,0,pbm_heldout
6072,train,0,pbm_heldout
45055,train,0,pbm_heldout
13055,train,0,pbm_heldout
29176,train,0,pbm_heldout
19087,train,0,pbm_heldout
1379,train,0,pbm_heldout
30619,train,0,pbm_heldout
22281,train,0,pbm_heldout
10543,train,0,pbm_heldout
13300,train,0,pbm_heldout
12633,train,0,pbm_heldout
6950,train,0,pbm_heldout
10698,train,0,pbm_heldout
26915,train,0,pbm_heldout
9230,train,0,pbm_heldout
18079,train,0,pbm_heldout
9692,train,0,pbm_heldout
1826,train,0,pbm_heldout
2355,train,0,pbm_heldout
38211,train,0,pbm_heldout
27068,train,0,pbm_heldout
42395,train,0,pbm_heldout
2,train,0,pbm_heldout
15571,train,0,pbm_heldout
12056,train,0,pbm_heldout
36865,train,0,pbm_heldout
32502,train,0,pbm_heldout
40631,train,0,pbm_heldout
32605,train,0,pbm_heldout
1729,train,0,pbm_heldout
33781,train,0,pbm_heldout
5788,train,0,pbm_heldout
36132,train,0,pbm_heldout
37851,train,0,pbm_heldout
28149,train,0,pbm_heldout
28933,train,0,pbm_heldout
25996,train,0,pbm_heldout
5220,train,0,pbm_heldout
14874,train,0,pbm_heldout
43499,train,0,pbm_heldout
29441,train,0,pbm_heldout
16773,train,0,pbm_heldout
22022,train,0,pbm_heldout
38466,train,0,pbm_heldout
22211,train,0,pbm_heldout
40992,train,0,pbm_heldout
29931,train,0,pbm_heldout
5146,train,0,pbm_heldout
23193,train,0,pbm_heldout
35206,train,0,pbm_heldout
357,train,0,pbm_heldout
6705,train,0,pbm_heldout
17047,train,0,pbm_heldout
41970,train,0,pbm_heldout
7266,train,0,pbm_heldout
32019,train,0,pbm_heldout
8109,train,0,pbm_heldout
26852,train,0,pbm_heldout
6029,train,0,pbm_heldout
44029,train,0,pbm_heldout
11496,train,0,pbm_heldout
11088,train,0,pbm_heldout
17484,train,0,pbm_heldout
19436,train,0,pbm_heldout
26613,train,0,pbm_heldout
24276,train,0,pbm_heldout
40871,train,0,pbm_heldout
39920,train,0,pbm_heldout
23822,train,0,pbm_heldout
29195,train,0,pbm_heldout
43596,train,0,pbm_heldout
40724,train,0,pbm_heldout
38498,train,0,pbm_heldout
10932,train,0,pbm_heldout
45400,train,0,pbm_heldout
1445,train,0,pbm_heldout
32143,train,0,pbm_heldout
34938,train,0,pbm_heldout
36461,train,0,pbm_heldout
30172,train,0,pbm_heldout
35914,train,0,pbm_heldout
44118,train,0,pbm_heldout
463,train,0,pbm_heldout
8316,train,0,pbm_heldout
34987,train,0,pbm_heldout
22397,train,0,pbm_heldout
13301,train,0,pbm_heldout
18717,train,0,pbm_heldout
36438,train,0,pbm_heldout
42221,train,0,pbm_heldout
11736,train,0,pbm_heldout
23771,train,0,pbm_heldout
37521,train,0,pbm_heldout
39387,train,0,pbm_heldout
37063,train,0,pbm_heldout
27116,train,0,pbm_heldout
1921,train,0,pbm_heldout
18556,train,0,pbm_heldout
33797,train,0,pbm_heldout
25708,train,0,pbm_heldout
650,train,0,pbm_heldout
27024,train,0,pbm_heldout
30503,train,0,pbm_heldout
8223,train,0,pbm_heldout
95,train,0,pbm_heldout
25102,train,0,pbm_heldout
45038,train,0,pbm_heldout
598,train,0,pbm_heldout
28198,train,0,pbm_heldout
24381,train,0,pbm_heldout
26362,train,0,pbm_heldout
31498,train,0,pbm_heldout
31113,train,0,pbm_heldout
6912,train,0,pbm_heldout
12331,train,0,pbm_heldout
34793,train,0,pbm_heldout
1913,train,0,pbm_heldout
29373,train,0,pbm_heldout
15251,train,0,pbm_heldout
35452,train,0,pbm_heldout
28834,train,0,pbm_heldout
19473,train,0,pbm_heldout
18387,train,0,pbm_heldout
29955,train,0,pbm_heldout
27988,train,0,pbm_heldout
7440,train,0,pbm_heldout
6188,train,0,pbm_heldout
29201,train,0,pbm_heldout
6895,train,0,pbm_heldout
1551,train,0,pbm_heldout
44444,train,0,pbm_heldout
3995,train,0,pbm_heldout
33130,train,0,pbm_heldout
18325,train,0,pbm_heldout
34007,train,0,pbm_heldout
29238,train,0,pbm_heldout
23741,train,0,pbm_heldout
5167,train,0,pbm_heldout
28317,train,0,pbm_heldout
2849,train,0,pbm_heldout
20271,train,0,pbm_heldout
816,train,0,pbm_heldout
24475,train,0,pbm_heldout
2928,train,0,pbm_heldout
39236,train,0,pbm_heldout
5216,train,0,pbm_heldout
42319,train,0,pbm_heldout
10520,train,0,pbm_heldout
38124,train,0,pbm_heldout
33670,train,0,pbm_heldout
35306,train,0,pbm_heldout
4172,train,0,pbm_heldout
41895,train,0,pbm_heldout
42101,train,0,pbm_heldout
43383,train,0,pbm_heldout
40862,train,0,pbm_heldout
33181,train,0,pbm_heldout
10810,train,0,pbm_heldout
41193,train,0,pbm_heldout
10072,train,0,pbm_heldout
23348,train,0,pbm_heldout
21844,train,0,pbm_heldout
34818,train,0,pbm_heldout
5243,train,0,pbm_heldout
36235,train,0,pbm_heldout
15349,train,0,pbm_heldout
40517,train,0,pbm_heldout
9440,train,0,pbm_heldout
13648,train,0,pbm_heldout
4974,train,0,pbm_heldout
21755,train,0,pbm_heldout
7106,train,0,pbm_heldout
12669,train,0,pbm_heldout
10734,train,0,pbm_heldout
11401,train,0,pbm_heldout
27115,train,0,pbm_heldout
19032,train,0,pbm_heldout
34959,train,0,pbm_heldout
41376,train,0,pbm_heldout
8123,train,0,pbm_heldout
42779,train,0,pbm_heldout
37774,train,0,pbm_heldout
20360,train,0,pbm_heldout
29034,train,0,pbm_heldout
28397,train,0,pbm_heldout
6752,train,0,pbm_heldout
16160,train,0,pbm_heldout
10353,train,0,pbm_heldout
22210,train,0,pbm_heldout
45542,train,0,pbm_heldout
160,train,0,pbm_heldout
32420,train,0,pbm_heldout
19993,train,0,pbm_heldout
8353,train,0,pbm_heldout
3889,train,0,pbm_heldout
14985,train,0,pbm_heldout
30775,train,0,pbm_heldout
9033,train,0,pbm_heldout
545,train,0,pbm_heldout
9589,train,0,pbm_heldout
10813,train,0,pbm_heldout
25635,train,0,pbm_heldout
13692,train,0,pbm_heldout
11357,train,0,pbm_heldout
9233,train,0,pbm_heldout
4083,train,0,pbm_heldout
2819,train,0,pbm_heldout
13101,train,0,pbm_heldout
35434,train,0,pbm_heldout
18370,train,0,pbm_heldout
2704,train,0,pbm_heldout
3393,train,0,pbm_heldout
7223,train,0,pbm_heldout
36267,train,0,pbm_heldout
6372,train,0,pbm_heldout
3610,train,0,pbm_heldout
33744,train,0,pbm_heldout
2460,train,0,pbm_heldout
24513,train,0,pbm_heldout
19007,train,0,pbm_heldout
17735,train,0,pbm_heldout
38867,train,0,pbm_heldout
23339,train,0,pbm_heldout
33383,train,0,pbm_heldout
35128,train,0,pbm_heldout
38011,train,0,pbm_heldout
30209,train,0,pbm_heldout
32085,train,0,pbm_heldout
39386,train,0,pbm_heldout
38272,train,0,pbm_heldout
13607,train,0,pbm_heldout
22162,train,0,pbm_heldout
26489,train,0,pbm_heldout
10785,train,0,pbm_heldout
3197,train,0,pbm_heldout
13493,train,0,pbm_heldout
8686,train,0,pbm_heldout
13576,train,0,pbm_heldout
30059,train,0,pbm_heldout
3515,train,0,pbm_heldout
40435,train,0,pbm_heldout
17501,train,0,pbm_heldout
44645,train,0,pbm_heldout
6423,train,0,pbm_heldout
1952,train,0,pbm_heldout
41894,train,0,pbm_heldout
21490,train,0,pbm_heldout
24074,train,0,pbm_heldout
8256,train,0,pbm_heldout
21310,train,0,pbm_heldout
26657,train,0,pbm_heldout
22117,train,0,pbm_heldout
282,train,0,pbm_heldout
30544,train,0,pbm_heldout
143,train,0,pbm_heldout
1757,train,0,pbm_heldout
18722,train,0,pbm_heldout
16515,train,0,pbm_heldout
14365,train,0,pbm_heldout
14723,train,0,pbm_heldout
43778,train,0,pbm_heldout
29760,train,0,pbm_heldout
35155,train,0,pbm_heldout
38879,train,0,pbm_heldout
16299,train,0,pbm_heldout
11203,train,0,pbm_heldout
34780,train,0,pbm_heldout
7704,train,0,pbm_heldout
21207,train,0,pbm_heldout
2558,train,0,pbm_heldout
14443,train,0,pbm_heldout
32068,train,0,pbm_heldout
39789,train,0,pbm_heldout
3580,train,0,pbm_heldout
44938,train,0,pbm_heldout
37230,train,0,pbm_heldout
41546,train,0,pbm_heldout
29627,train,0,pbm_heldout
8590,train,0,pbm_heldout
41330,train,0,pbm_heldout
5544,train,0,pbm_heldout
20247,train,0,pbm_heldout
37814,train,0,pbm_heldout
7459,train,0,pbm_heldout
24713,train,0,pbm_heldout
5057,train,0,pbm_heldout
8197,train,0,pbm_heldout
22892,train,0,pbm_heldout
33287,train,0,pbm_heldout
42024,train,0,pbm_heldout
35022,train,0,pbm_heldout
7660,train,0,pbm_heldout
42917,train,0,pbm_heldout
9456,train,0,pbm_heldout
44834,train,0,pbm_heldout
10114,train,0,pbm_heldout
24235,train,0,pbm_heldout
38277,train,0,pbm_heldout
40926,train,0,pbm_heldout
17546,train,0,pbm_heldout
44816,train,0,pbm_heldout
30457,train,0,pbm_heldout
3395,train,0,pbm_heldout
22567,train,0,pbm_heldout
17116,train,0,pbm_heldout
1704,train,0,pbm_heldout
16249,train,0,pbm_heldout
8097,train,0,pbm_heldout
14750,train,0,pbm_heldout
9579,train,0,pbm_heldout
19214,train,0,pbm_heldout
39738,train,0,pbm_heldout
12813,train,0,pbm_heldout
29769,train,0,pbm_heldout
25306,train,0,pbm_heldout
29354,train,0,pbm_heldout
19688,train,0,pbm_heldout
38352,train,0,pbm_heldout
45004,train,0,pbm_heldout
26788,train,0,pbm_heldout
20407,train,0,pbm_heldout
27043,train,0,pbm_heldout
25370,train,0,pbm_heldout
42450,train,0,pbm_heldout
39895,train,0,pbm_heldout
29738,train,0,pbm_heldout
10794,train,0,pbm_heldout
40928,train,0,pbm_heldout
42209,train,0,pbm_heldout
12142,train,0,pbm_heldout
43349,train,0,pbm_heldout
44743,train,0,pbm_heldout
37591,train,0,pbm_heldout
27433,train,0,pbm_heldout
27422,train,0,pbm_heldout
35384,train,0,pbm_heldout
35000,train,0,pbm_heldout
33708,train,0,pbm_heldout
21197,train,0,pbm_heldout
27739,train,0,pbm_heldout
11159,train,0,pbm_heldout
15886,train,0,pbm_heldout
19524,train,0,pbm_heldout
23132,train,0,pbm_heldout
33371,train,0,pbm_heldout
29945,train,0,pbm_heldout
38577,train,0,pbm_heldout
11910,train,0,pbm_heldout
15295,train,0,pbm_heldout
1609,train,0,pbm_heldout
20800,train,0,pbm_heldout
6059,train,0,pbm_heldout
10893,train,0,pbm_heldout
38635,train,0,pbm_heldout
27946,train,0,pbm_heldout
30981,train,0,pbm_heldout
